satellite,storm_date,mean_drag_acc,log_drag,drag_tercile,method,window_min,r_native,sigma,beta,SD_pct_native,expl_var_pct,n_valid,r_matched
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,EDR,210.0,0.637196240989846,0.0199273512779737,0.0418096418054927,26.984190544146248,40.36950566353785,13181,0.9911317878286986
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,EDR,240.0,0.6429135953525568,0.0173996823438316,0.0508325303540557,27.0104618846138,41.08195226866757,13121,0.99317369521858
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,EDR,270.0,0.5638932540467493,0.0162620652769258,0.0562571260530629,28.923151539193334,31.743928952091395,13061,0.9939266330783948
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,2.0,0.2916838747180844,0.7848583227287314,-0.1270944996640505,119.26047447158808,-582.7175505811263,24656,0.2923679008588676
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,3.0,0.3869577128175355,0.6514125961435115,-0.1121434762237384,91.94090384515928,-313.17531612210104,26138,0.3888973237317789
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,5.0,0.4911230155045245,0.5059782886932954,-0.0790864630348609,66.16922790907151,-151.14329968205027,26908,0.4970684492878525
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,7.0,0.5580701937586325,0.3927789636570857,-0.0522945446040809,48.55975316878476,-79.89278877757002,27082,0.5679459239313207
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,10.0,0.6043974096376658,0.343361194731707,-0.0442675516506692,41.58181228879192,-39.9392837121491,27122,0.6188331656662881
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,15.0,0.6578757953079447,0.2845697459722348,-0.0301250335410046,33.88934502439582,-3.532927695405119,27129,0.6814938853044074
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,20.0,0.701930646059725,0.2264951858885542,-0.0143602923289502,26.870605465782592,20.581124850718247,27120,0.7323073449641736
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,30.0,0.7743281519904238,0.151681161183574,0.0014926791399101,19.70417224770071,52.06473901283517,27080,0.817802652601105
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,45.0,0.8078637322486846,0.0861276739020709,0.0232906298860487,18.469271434936907,64.77796753196338,27020,0.8967915286318239
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,60.0,0.7306344541576558,0.0809136141486665,0.0405370633493421,22.902058719486146,52.790206610675995,26960,0.8907719860744148
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,75.0,0.6318098972839696,0.0726916559380741,0.0507882094529714,26.58363255301266,38.52910222455787,26900,0.8953256783162606
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,90.0,0.5246594062071449,0.0582433816501613,0.049894621532195,29.67589279773255,24.31978602193816,26840,0.9210816813088232
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,100.0,0.4525903508028682,0.0563881007606303,0.0384094612031232,31.68599246358641,14.794514093110845,26800,0.9264332999620484
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,120.0,0.3467799972942761,0.0561632894573077,0.0361450669613519,34.698907251141705,-0.2452480915295263,26720,0.9320352856638064
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,135.0,0.3244026745366754,0.0502751855369468,0.0424469771628562,35.36301273275135,-3.1891905889964045,26660,0.944883002800462
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,150.0,0.3461019696137181,0.0483185580304929,0.0525440004932086,34.83238614948736,-0.0809021031970891,26600,0.9493188426313008
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,180.0,0.4812380553709761,0.0441716823376086,0.0479981426322457,31.07528568018017,19.514991387302786,26480,0.9570742194153988
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,210.0,0.5992116150462953,0.0419202289206176,0.0380293891617214,27.505120986888222,35.4582655751737,26360,0.9627924386759628
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,240.0,0.6112085925602249,0.0386233679188565,0.047184780529448,27.389510763149815,37.04617122254024,26240,0.9694370078956488
CHAMP,2001-10-28,1.2919876777220242e-06,-5.888741628386484,high,POD,270.0,0.5503943825320198,0.0365955960781829,0.048752532526609,29.07438107149929,29.121335191715445,26120,0.9731923076696474
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,2.0,0.3741492537124918,0.8122134311782967,-0.1154261374571418,125.3433111201287,-299.5637763246894,12591,0.3747172950957674
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,3.0,0.5182389684076589,0.6916697380471619,-0.1125539090814887,99.814847721953,-122.85976419545892,13418,0.5210074851878744
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,5.0,0.6581615142936996,0.5302748029948384,-0.0802725627821075,70.18210369603706,-20.089543984387493,13901,0.6658170676330193
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,7.0,0.745684936403954,0.4266636784332541,-0.0601903410237183,53.61576900877423,24.0874608497881,14050,0.7581572569016013
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,10.0,0.7935162131500767,0.3630663371708504,-0.0453002172464375,44.160337922242675,43.41102191481495,14106,0.8092093910391882
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,15.0,0.8461837483420003,0.2942866074270899,-0.0383590033883474,34.2373208106036,62.82086485264983,14143,0.8621273921077289
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,20.0,0.8794945479729059,0.210271398293265,-0.0223448783236444,23.50284494967214,73.64914071157102,14138,0.8977771822197169
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,30.0,0.9143988046845088,0.1281884632146284,-0.0060827573361003,16.079883831336893,83.4182367932803,14121,0.9468960683952246
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,45.0,0.9003180445340551,0.0597603169390649,0.0068335375339858,17.80581119498883,80.79380087788645,14091,0.9821981051148716
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,60.0,0.8301480818180306,0.0550874840543698,0.0298732348956155,24.077182232514893,68.87306176742713,14061,0.980041336620054
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,75.0,0.7642275581718336,0.046429953361424,0.0517540681204942,28.611074494156583,58.38134675659668,14031,0.985031736733594
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,90.0,0.6971871497985948,0.0323065957299465,0.0474897308046437,32.265343990446006,48.30563740572404,14001,0.992116562579654
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,100.0,0.6501250800696851,0.0317049745174699,0.0442097433708765,34.607249141288435,41.25765835769837,13981,0.9920463746341444
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,120.0,0.5758267016600451,0.0316195727133906,0.0357030100246204,38.20024738399985,30.025682480080796,13941,0.9930417084568328
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,135.0,0.5540841350432233,0.0253635632332362,0.0457838714742898,39.13669964098902,26.489159837638287,13911,0.9953560115701332
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,150.0,0.5627500211816013,0.0247265253471792,0.0556246028558387,38.68331998144727,27.697975897484284,13881,0.9954842224588658
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,180.0,0.6632836722154842,0.0206760626666432,0.0482999046731912,34.0826591315913,43.354833847545194,13821,0.99681716082572
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,210.0,0.747547793322258,0.0204518334047036,0.0355080076424018,29.680232527435635,55.868618792716454,13761,0.9970669074004416
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,240.0,0.7455759790758525,0.0181183310809741,0.0476965960074417,29.858626160191903,55.58760696167968,13920,0.9976245012793804
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,EDR,270.0,0.7014038331495802,0.0165961817338708,0.0505588495067438,32.12266926992737,49.055042170829886,13860,0.997977270625267
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,2.0,0.3777641210623642,0.8027187281789762,-0.1119381983669702,123.20021284932096,-296.18894194342033,25210,0.3782386881094876
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,3.0,0.5181574776008933,0.6768134218864177,-0.1065462374264981,96.85792053660708,-124.33995017899124,26848,0.5207160959760427
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,5.0,0.6560064929764615,0.5166123581040857,-0.0761456261501808,67.86706248256384,-20.748929521786952,27780,0.6632640036487313
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,7.0,0.7422806557440019,0.4132044838857253,-0.0553977774135192,51.57488550352704,22.950106607945887,28057,0.7542819974542222
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,10.0,0.7887296292217726,0.3503109432549005,-0.0443425442020712,42.40327180736057,42.16386236919203,28159,0.8040495729467598
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,15.0,0.8404054549542423,0.3039310152565148,-0.0393622407224385,35.56854573689536,61.214124160362125,28237,0.8562525147835779
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,20.0,0.8731389473022219,0.2302501407016339,-0.0258314000730721,25.990092346745275,71.89696650529956,28268,0.8918152579996866
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,30.0,0.9083091653475048,0.1365341617033114,-0.0086504538854175,16.969596828713463,82.15830390043817,28240,0.9412544547401572
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,45.0,0.8945812518778237,0.0702340317753978,0.0061410931165517,18.39742240310407,79.8979307696455,28180,0.976622657234196
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,60.0,0.8237364343244583,0.0642341905691137,0.0297271780596432,24.547346254810694,67.85338043727161,28120,0.9750635772300924
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,75.0,0.7580954830993863,0.0559263671187239,0.0484866754057416,28.958196716708517,57.373867714881975,28060,0.979871808698858
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,90.0,0.6932870136412296,0.0437092159255314,0.0441564048026825,32.47699222052805,47.59590883315974,28000,0.987162284347056
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,100.0,0.648156986856313,0.0426498689015772,0.0391078978455969,34.74712658798911,40.793201709235305,27960,0.987422711961353
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,120.0,0.5763346481874216,0.0409499501351514,0.0327199017799175,38.2457610570885,29.79100439961655,27880,0.9892542777097008
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,135.0,0.554522395230979,0.0354543526412014,0.042143028748655,39.17785873689304,26.22692442453587,27820,0.9918487547581186
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,150.0,0.562597063591188,0.0345139029637886,0.0523776873005634,38.74976694374199,27.338085768182687,27760,0.9921862953295624
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,180.0,0.6610802178984136,0.0303922901738533,0.045855881057364,34.185554724727794,42.870011974515755,27640,0.9939785787520315
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,210.0,0.7441163501177187,0.0292322960978584,0.0310112626541127,29.788009519766987,55.37076606810165,27520,0.9946339267715256
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,240.0,0.7420669072723766,0.0266541303322234,0.0438042828716706,29.99177154548869,55.05897025472856,27838,0.9954873003658624
CHAMP,2001-11-06,1.2476920898932614e-06,-5.903892578242805,high,POD,270.0,0.6988316382841746,0.0249239435588566,0.0470659285351743,32.21877075092643,48.59883188947395,27718,0.9960618027030076
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,2.0,0.2051505420765157,0.8542399311578726,-0.1285046736060073,135.01692406652018,-1447.684317110258,9278,0.2066750955513319
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,3.0,0.3126403230190299,0.762205233449657,-0.1443746626558445,114.43200279437208,-734.7574391929793,10126,0.3151445783338671
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,5.0,0.4201202136096475,0.5531583995151232,-0.0986058952657892,74.0952983218837,-311.9327484938091,10681,0.4279950811145087
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,7.0,0.5353209084086443,0.4040634253287357,-0.0629090461454926,50.038927201491965,-129.2158298126028,10868,0.5465386471237548
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,10.0,0.6222993404231303,0.2924171109236335,-0.0401987470320759,34.28268108116524,-45.594431635697006,10898,0.635122321495478
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,15.0,0.7178779977797343,0.1970985168049334,-0.019420081679973,22.24849726181073,19.056052509639944,10891,0.7323883032003731
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,20.0,0.7775471868207072,0.144844411763283,-0.0106045332478408,16.436626525500643,48.87667105091479,10881,0.7948167813752025
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,30.0,0.7849403103675381,0.1025800000887122,-0.006289543324713,14.454380052915482,60.057637122451744,10861,0.8472685937681999
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,45.0,0.6745572497542444,0.0650440022231867,-0.0028675545898116,17.010371360032384,45.06049942505667,10831,0.9099681965078666
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,60.0,0.5278540581179556,0.0523199878738898,-0.0070319767633832,19.953968237162357,24.802077404235668,10801,0.9334884906762876
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,75.0,0.5169893813126657,0.0429762639586803,-0.0070293093301715,20.0830771286868,24.36386099655541,10771,0.9507159704008196
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,90.0,0.5841033291861575,0.0377215778932223,-0.0004410078848424,18.779819019899247,33.56438034147957,10741,0.9524350595668976
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,100.0,0.6217852916248657,0.0376626806044825,0.0054608987126978,18.044336934183303,38.40737739009861,10721,0.94676683198473
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,120.0,0.6131433290997511,0.040840978048636,0.0037754250309364,18.223664473323975,36.938194553285975,10681,0.9338410714142884
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,135.0,0.5617504290175644,0.0408187023149194,0.0066325836699934,19.238172824995846,29.778891348575087,10651,0.931286122576096
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,150.0,0.5078793561054772,0.041921503461612,0.0088273540221701,20.274545627978057,22.110746353850875,10621,0.9271932668181264
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,180.0,0.5606670806922354,0.0438588258884498,0.0041535997438336,19.19822610918709,29.457905051462475,10561,0.9191493607850244
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,210.0,0.6455896741992005,0.0461543383537313,0.0015286766980756,17.298189278193398,41.22513527363951,10501,0.9131629960528012
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,240.0,0.5842651289366866,0.0473041284557322,0.0024412355573245,18.561723554980535,32.30723810447993,10441,0.909774144311489
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,EDR,270.0,0.5615249690647692,0.049940182696152,0.0028582291302383,19.034406886945288,28.79516487794063,10381,0.9008852593106728
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,2.0,0.2037895652197942,0.8797611503007062,-0.1375459452411085,141.0931804082578,-1519.0781375396568,18647,0.2049864407272021
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,3.0,0.3036852525847775,0.7436180164218682,-0.1317570967980906,110.46582769328376,-793.6736240517366,20264,0.3057146900186393
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,5.0,0.4036983900882601,0.5633978288006664,-0.0945591036626918,75.87528078729548,-351.31883507822596,21420,0.4109085066826929
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,7.0,0.510837969543698,0.4036223818653195,-0.0570553488886494,49.95762552262666,-154.95677175415926,21742,0.5215081799593858
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,10.0,0.5927477885590692,0.2976474117063756,-0.0369269380578515,35.02142173790759,-64.66560517312763,21794,0.6055137992030735
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,15.0,0.6873938476376317,0.2060321304730914,-0.0171545617069822,23.365507037350053,6.725221076545573,21779,0.7018233044543324
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,20.0,0.7463134913164822,0.1524060414149924,-0.0069864374694407,17.37649969312123,39.52593335016484,21760,0.7642586353228288
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,30.0,0.7547342806926943,0.1113397735360132,-0.0059285535920883,15.351839387663093,53.82826808435956,21720,0.8167435292707975
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,45.0,0.6507941070521087,0.0756087311086393,-0.0020390826283008,17.606910549719924,41.15627300420173,21660,0.8778385968905104
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,60.0,0.5194091720549059,0.062895560687651,-0.0065794236879106,20.18833178098445,23.29323921816615,21600,0.9051749400538056
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,75.0,0.5115687882366163,0.0539789490687819,-0.0085408952860835,20.235905093615347,23.56641473322484,21540,0.924228153469339
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,90.0,0.5807028669210804,0.0595534079536721,-0.0003248818497574,19.266530071090937,33.18656187199679,21480,0.9243701980182844
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,100.0,0.6176478383593069,0.0586886709270965,0.0043119445988422,18.65974346757189,37.99469993247373,21440,0.9248804986267724
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,120.0,0.6064603717089788,0.0542616505352226,0.0023589140729463,18.84721648478349,36.53596081549379,21360,0.9283937840693308
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,135.0,0.5533691727658282,0.0512109874688549,0.0033451792227608,19.788435828159876,29.756644187404625,21300,0.9347111755842222
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,150.0,0.4964396312853765,0.0482295458454335,0.0050598150671562,20.730579630891377,22.485836413821925,21240,0.9407856378771028
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,180.0,0.5699824000525694,0.0416980793457049,0.0022532710513181,19.333431079839556,32.155179748801665,21120,0.9524173503374472
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,210.0,0.675401036280879,0.037149404903439,-0.0002904010519804,17.225665920315446,45.357068409195456,21000,0.9610119084532636
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,240.0,0.6135424622869016,0.0332889689459495,0.0015349237153564,18.34431676867623,37.63729796140699,20880,0.9686237297137432
CHAMP,2001-11-24,1.2257291995742398e-06,-5.911605467926187,high,POD,270.0,0.607607037063036,0.0307722230672112,0.0014872531818529,18.491598876026337,36.90478632621289,20760,0.9725271411331152
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,2.0,0.3336376326629214,0.7649294659676307,-0.1155182833949933,115.1010287795311,-642.3035944811754,12888,0.338795155319805
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,3.0,0.4675194181181464,0.6366680814989032,-0.104733772449076,89.25459496043095,-307.2905772946347,13599,0.4760935547241339
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,5.0,0.6000665110710601,0.475831850384881,-0.0830977952967244,61.520704774188715,-108.24022750444789,13961,0.6174853169377886
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,7.0,0.6812278703543017,0.3857950781978415,-0.0660528141529497,47.82239068833898,-36.51319918274722,14043,0.7064564041973524
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,10.0,0.7240405558468658,0.3068272174173803,-0.0506574689010823,36.628099696445915,-4.3784862369290245,14071,0.7533527843159845
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,15.0,0.76421271695687,0.2318024954053942,-0.0431360109169594,26.939637424667005,28.093866012339596,14071,0.7981592374757165
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,20.0,0.7925855155581528,0.1832246995529287,-0.0273766086463188,21.167950208170172,48.153825004152054,14061,0.8291773644015658
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,30.0,0.8154135582771835,0.1140333858842168,-0.0045135140682777,16.284094805715842,65.23562823667643,14041,0.8782761379572458
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,45.0,0.6729823199242895,0.0573520601141817,0.0153231190303474,20.917648564440626,45.083039176744286,14011,0.9421993714853628
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,60.0,0.449450227681146,0.0538558125781963,0.0142236034019879,26.07115282727568,14.250585912587155,13981,0.9434365304390232
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,75.0,0.4279883653288912,0.0422476334475992,0.0066143188658145,26.134340444796365,13.640985742760323,13951,0.9606424823139328
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,90.0,0.5394251032663929,0.0271658720528369,0.0048932458690032,23.639556432984456,28.763456487731897,13921,0.980782637659587
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,100.0,0.5928789676290824,0.0274933334544271,-0.0016436222111726,22.538986253342564,35.14908238004367,13901,0.9803994215869056
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,120.0,0.5902177589284006,0.0277969327984617,-0.0124375990824422,22.694102247091188,34.82754633682236,13861,0.9818351667691616
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,135.0,0.5160261873745061,0.0222304223979029,-0.0125327545804141,24.2323046312519,26.1374521608986,13831,0.9876865450290088
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,150.0,0.4346676524598812,0.0218838138846668,-0.0071432075546365,25.820686997484543,16.60143093556934,13801,0.9877626349143964
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,180.0,0.5234987699868499,0.0161288136346321,-0.0004442855416896,23.90812933166724,27.144955163005537,13741,0.9931301950240672
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,210.0,0.6596797401036207,0.017408323712869,0.0027004611884243,20.94768012149493,42.88566557613523,13681,0.9922210462920344
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,240.0,0.5619419450933744,0.0142305100169221,0.0088112849179006,22.97093537748218,31.553720898176586,13621,0.9946922902727108
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,EDR,270.0,0.5382880194377332,0.0125249377920073,0.0045022884362878,23.352431423900555,28.883454567031507,13561,0.9957693251609164
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,2.0,0.3280945738987043,0.7523102329293618,-0.1157626563626748,112.38690735501535,-645.4909287912623,25850,0.3324879956428624
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,3.0,0.4615123283037343,0.6207936768171175,-0.0998140339114887,86.29956655861768,-311.32970092937455,27217,0.4697916903887154
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,5.0,0.5920784114973899,0.4619138770690073,-0.0786132967661008,59.30109945674671,-110.83633183456128,27910,0.6091183179095168
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,7.0,0.6729593618906321,0.3621604898568704,-0.0614459497477069,44.52930110664399,-38.0743214227897,28052,0.6985559699836983
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,10.0,0.7173900457139628,0.3031629992967861,-0.0477024890631703,36.237085476253064,-5.40248218375321,28105,0.7468702852585087
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,15.0,0.7605791223573313,0.231309070169577,-0.0407223708299208,26.997159185596978,28.359482979925964,28082,0.794647769008326
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,20.0,0.7772445311171209,0.2125345919468897,-0.0315747553991868,24.779653721675498,45.207125341539914,28087,0.8128642080003508
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,30.0,0.7924146847767156,0.1324835286658525,-0.0063957225262526,17.980021624888188,60.95644449188471,28080,0.8489630119109188
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,45.0,0.6454361856085451,0.0777857491056001,0.0125878341680545,21.76145008908892,41.13217310857949,28020,0.8988197500836246
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,60.0,0.424697474752527,0.0716792230308488,0.0123683130359918,26.618195601458684,10.97631400260626,27960,0.8994058704059956
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,75.0,0.4022669948180064,0.0595753375427271,0.0063987074792349,26.596608878228412,10.61945386559755,27900,0.9189163300412287
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,90.0,0.5150557138546709,0.0470871638518279,0.0021745184725817,24.08220727392183,26.02466656648138,27840,0.9404623292097406
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,100.0,0.5695422924054746,0.0461167529105943,-0.0040180284523786,22.992759831615174,32.416488082174865,27800,0.9423179859907196
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,120.0,0.570916326402438,0.043682727707568,-0.0134556356478669,23.069472579334622,32.57128022065089,27720,0.9497208206429524
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,135.0,0.4993248742213249,0.0388247132717502,-0.0144808063211634,24.51182480633316,24.41790117168402,27660,0.9580139900572268
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,150.0,0.4181024584337105,0.0369368944104158,-0.0096567650465251,26.039888662598145,15.212102959624652,27600,0.9611981820603256
CHAMP,2002-04-17,1.4413163621873151e-06,-5.841240683119097,high,POD,180.0,0.5103313924494353,0.0317258179936129,-0.0028849016286293,24.108384831521313,25.8386114962336,27480,0.9698745058373062
